SIC_Industry,ComparerSubIndustry,Similarity__GS__,Similarity__TF__,Combo_Similarity
Legislative bodies,Regulation misc. commercial sectors,0.0,0.389573872089386,0.194786936044693
Legislative bodies,Environmental controls,0.0,0.3771808445453644,0.1885904222726822
Legislative bodies,Services allied to motion pictures,0.0,0.37533414363861084,0.18766707181930542
Legislative bodies,Electronic parts and equipment,0.0,0.37179359793663025,0.18589679896831512
Legislative bodies,Political organizations,0.23326764,0.0,0.1166338175535202
Legislative bodies,State commercial banks,0.14553446,0.0,0.0727672278881073
Legislative bodies,State credit unions,0.117761336,0.0,0.05888066813349724
Libraries,Libraries,1.0,1.0,1.0
Libraries,"Books, periodicals, & newspapers",0.12120092,0.4315674602985382,0.2763841897249222
Libraries,Nonclassifiable establishments,0.0,0.5282827615737915,0.26414138078689575
Libraries,Colleges and universities,0.11739889,0.3969189524650574,0.25715892016887665
Libraries,"Commercial banks, nec",0.0,0.46746158599853516,0.23373079299926758
Libraries,National commercial banks,0.0,0.46746158599853516,0.23373079299926758
Libraries,Grocery stores,0.0,0.4579017162322998,0.2289508581161499
Libraries,Newspapers,0.0,0.42598021030426025,0.21299010515213013
Libraries,Periodicals,0.0,0.4181225895881653,0.20906129479408264
Libraries,Offices and clinics of podiatrists,0.0,0.4151607155799866,0.2075803577899933
Libraries,"Schools & educational services, nec",0.15909263,0.0,0.07954631745815277
Libraries,Amusement parks,0.15275772,0.0,0.07637885957956314
Libraries,"Vocational schools, nec",0.1432734,0.0,0.07163669914007187
Libraries,Museums and art galleries,0.13437577,0.0,0.06718788295984268
Libraries,Business and secretarial schools,0.13023572,0.0,0.06511785835027695
Libraries,Data processing schools,0.12406149,0.0,0.062030743807554245
Libraries,Trailer parks and campsites,0.10685517,0.0,0.05342758446931839
Libraries,Elementary and secondary schools,0.10358417,0.0,0.05179208517074585
Libraries,"Dance studios, schools, and halls",0.09729643,0.0,0.04864821583032608
Life insurance,Life insurance,1.0,1.0,1.0
Life insurance,Surety insurance,0.3404265,0.6037523746490479,0.4720894396305084
Life insurance,Title insurance,0.3640717,0.5772647857666016,0.4706682413816452
Life insurance,"Insurance carriers, nec",0.3404265,0.5561755299568176,0.4483010172843933
Life insurance,Accident and health insurance,0.29171026,0.5270677208900452,0.4093889892101288
Life insurance,"Insurance agents, brokers, & service",0.2677291,0.4667302370071411,0.3672296702861786
Life insurance,"Fire, marine, and casualty insurance",0.28533685,0.4152703285217285,0.350303590297699
Life insurance,Family clothing stores,0.105802774,0.4076242446899414,0.25671350955963135
Life insurance,"Health and allied services, nec",0.0,0.37437841296195984,0.18718920648097992
Life insurance,Soil preparation services,0.0,0.3717707097530365,0.18588535487651825
Life insurance,Individual and family services,0.08855575,0.0,0.04427787661552429
Life insurance,"Power laundries, family & commercial",0.07974872,0.0,0.0398743599653244
"Lighting equipment, nec","Lighting equipment, nec",1.0,1.0,1.0
"Lighting equipment, nec",Commercial lighting fixtures,0.7527516,0.8223203420639038,0.7875359654426575
"Lighting equipment, nec",Vehicular lighting equipment,0.6244094,0.786371111869812,0.7053902447223663
"Lighting equipment, nec",Residential lighting fixtures,0.5901102,0.582038402557373,0.5860742926597595
"Lighting equipment, nec",Electric lamps,0.0,0.5536547303199768,0.2768273651599884
"Lighting equipment, nec","Electrical equipment & supplies, nec",0.0,0.47167399525642395,0.23583699762821198
"Lighting equipment, nec",Electrical work,0.0,0.4394419193267822,0.2197209596633911
"Lighting equipment, nec","Wood products, nec",0.0,0.4306640625,0.21533203125
"Lighting equipment, nec",Photographic equipment and supplies,0.0,0.42328906059265137,0.21164453029632568
"Lighting equipment, nec",Optical goods stores,0.0,0.4223801791667938,0.2111900895833969
Lime,Lime,1.0,1.0,1.0
Lime,Citrus fruits,0.0,0.503159761428833,0.2515798807144165
Lime,Soil preparation services,0.0,0.3911987543106079,0.19559937715530396
Lime,Carwashes,0.0,0.3673163950443268,0.1836581975221634
Lime,Primary copper,0.0,0.36654195189476013,0.18327097594738007
Lime,Medicinals and botanicals,0.0,0.36154407262802124,0.18077203631401062
Lime,Copper ores,0.0,0.3584895730018616,0.1792447865009308
Lime,Copper foundries,0.0,0.35038572549819946,0.17519286274909973
Lime,Finfish,0.0,0.3468220829963684,0.1734110414981842
Lime,"Nondurable goods, nec",0.0,0.3451787829399109,0.17258939146995544
Lime,Crushed and broken limestone,0.18319166,0.0,0.09159582853317261
Linen supply,Linen supply,1.0,1.0,1.0
Linen supply,Steam and air-conditioning supply,0.29354,0.4565350413322449,0.3750375211238861
Linen supply,Commercial laundry equipment,0.16611753,0.5273764729499817,0.3467470034956932
Linen supply,"Laundry and garment services, nec",0.11343931,0.5582968592643738,0.33586808294057846
Linen supply,Household laundry equipment,0.1312094,0.5346673130989075,0.3329383581876755
Linen supply,Sheet metalwork,0.0,0.5049110054969788,0.2524555027484894
Linen supply,"Broadwoven fabric mills, cotton",0.0,0.4656526744365692,0.2328263372182846
Linen supply,Narrow fabric mills,0.0,0.46230021119117737,0.23115010559558868
Linen supply,Cotton,0.0,0.4612869620323181,0.23064348101615906
Linen supply,"Textile goods, nec",0.0,0.4580838084220886,0.2290419042110443
Linen supply,Water supply,0.4272691,0.0,0.21363455057144165
Linen supply,Help supply services,0.35428837,0.0,0.17714418470859528
Linen supply,Auto and home supply stores,0.3119816,0.0,0.15599079430103302
Linen supply,Camera & photographic supply stores,0.29354,0.0,0.14677000045776367
Linen supply,Nonwoven fabrics,0.15967178,0.0,0.07983589172363281
Linen supply,"Drycleaning plants, except rug",0.1593754,0.0,0.07968769967556
Linen supply,Drapery and upholstery stores,0.15493639,0.0,0.07746819406747818
Linen supply,"Coated fabrics, not rubberized",0.13620359,0.0,0.06810179352760315
Linen supply,Tire cord and fabrics,0.13151139,0.0,0.065755695104599
Linen supply,Drapery hardware & blinds & shades,0.111652285,0.0,0.05582614243030548
Linen supply,Carpet and upholstery cleaning,0.08961853,0.0,0.044809263199567795
Linen supply,Instruments to measure electricity,0.07290643,0.0,0.036453213542699814
Liquefied petroleum gas dealers,Liquefied petroleum gas dealers,1.0,1.0,1.0
Liquefied petroleum gas dealers,Fuel oil dealers,0.5907152,0.7596622705459595,0.6751887500286102
Liquefied petroleum gas dealers,Crude petroleum and natural gas,0.51044184,0.6623077988624573,0.586374819278717
Liquefied petroleum gas dealers,"Fuel dealers, nec",0.41770247,0.646196186542511,0.5319493263959885
Liquefied petroleum gas dealers,"Oil and gas field services, nec",0.47524786,0.5674338936805725,0.5213408768177032
Liquefied petroleum gas dealers,Oil and gas exploration services,0.43625516,0.5679903030395508,0.5021227300167084
Liquefied petroleum gas dealers,Petroleum refining,0.39758494,0.5893863439559937,0.4934856444597244
Liquefied petroleum gas dealers,Crude petroleum pipelines,0.39727736,0.5757889747619629,0.48653316497802734
Liquefied petroleum gas dealers,Drilling oil and gas wells,0.34147185,0.565883994102478,0.4536779224872589
Liquefied petroleum gas dealers,Gasoline service stations,0.23708735,0.554149329662323,0.39561834186315536
Liquefied petroleum gas dealers,"Petroleum products, nec",0.591013,0.0,0.2955065071582794
Liquefied petroleum gas dealers,"Petroleum and coal products, nec",0.50027525,0.0,0.2501376271247864
Liquefied petroleum gas dealers,Oil and gas field machinery,0.4392876,0.0,0.21964380145072937
Liquefied petroleum gas dealers,Gas and other services combined,0.33884263,0.0,0.16942131519317627
Liquefied petroleum gas dealers,Refined petroleum pipelines,0.33332258,0.0,0.16666129231452942
Liquefied petroleum gas dealers,Natural gas distribution,0.28376904,0.0,0.14188452064990997
Liquefied petroleum gas dealers,Natural gas transmission,0.27931198,0.0,0.13965599238872528
Liquefied petroleum gas dealers,Gas transmission and distribution,0.27931198,0.0,0.13965599238872528
Liquefied petroleum gas dealers,"Vegetable oil mills, nec",0.2700532,0.0,0.13502660393714905
Liquefied petroleum gas dealers,"Automotive dealers, nec",0.2585137,0.0,0.12925684452056885
Liquefied petroleum gas dealers,Air and gas compressors,0.25736275,0.0,0.12868137657642365
Liquefied petroleum gas dealers,Natural gas liquids,0.25262785,0.0,0.1263139247894287
Liquefied petroleum gas dealers,Soybean oil mills,0.25188255,0.0,0.12594127655029297
Liquefied petroleum gas dealers,Cottonseed oil mills,0.25188255,0.0,0.12594127655029297
Liquefied petroleum gas dealers,Oil royalty traders,0.2466843,0.0,0.12334214895963669
Liquefied petroleum gas dealers,Security brokers and dealers,0.23359919,0.0,0.11679959297180176
Liquefied petroleum gas dealers,Petroleum bulk stations & terminals,0.22941487,0.0,0.11470743268728256
Liquefied petroleum gas dealers,Boat dealers,0.22145179,0.0,0.11072589457035065
Liquefied petroleum gas dealers,Gas production and/or distribution,0.21290107,0.0,0.10645053535699844
Liquefied petroleum gas dealers,Motorcycle dealers,0.20577821,0.0,0.10288910567760468
Liquefied petroleum gas dealers,Used car dealers,0.1931936,0.0,0.09659679979085922
Liquefied petroleum gas dealers,Recreational vehicle dealers,0.18691927,0.0,0.09345963597297668
Liquefied petroleum gas dealers,"Commodity contracts brokers, dealers",0.18480855,0.0,0.09240427613258362
Liquefied petroleum gas dealers,Mobile home dealers,0.18418525,0.0,0.09209262579679489
Liquefied petroleum gas dealers,News dealers and newsstands,0.16370462,0.0,0.08185230940580368
Liquefied petroleum gas dealers,Coal and other minerals and ores,0.16000411,0.0,0.08000205457210541
Liquefied petroleum gas dealers,New and used car dealers,0.15715152,0.0,0.07857576012611389
Liquefied petroleum gas dealers,Coal mining services,0.1350833,0.0,0.06754165142774582
Liquefied petroleum gas dealers,Bituminous coal underground,0.10606309,0.0,0.053031545132398605
Liquefied petroleum gas dealers,"Pipelines, nec",0.09604677,0.0,0.04802338406443596
Liquefied petroleum gas dealers,Bituminous coal and lignite surface,0.08467371,0.0,0.042336855083703995
Liquefied petroleum gas dealers,"Cheese, natural and processed",0.06253664,0.0,0.031268320977687836
Liquefied petroleum gas dealers,Instruments to measure electricity,0.062442493,0.0,0.03122124634683132
Liquefied petroleum gas dealers,Loan brokers,0.059771206,0.0,0.029885603114962578
Liquefied petroleum gas dealers,Cane sugar refining,0.05759465,0.0,0.028797324746847153
Liquefied petroleum gas dealers,"Insurance agents, brokers, & service",0.048875444,0.0,0.02443772181868553
Liquor stores,Liquor stores,1.0,1.0,1.0
Liquor stores,Distilled and blended liquors,0.19829261,0.49958935379981995,0.34894098341464996
Liquor stores,Wine and distilled beverages,0.16695067,0.5274824500083923,0.34721656143665314
Liquor stores,Cigarettes,0.23932832,0.4322708249092102,0.33579957485198975
Liquor stores,Beer and ale,0.21464501,0.4531570374965668,0.3339010253548622
Liquor stores,Drinking places,0.0,0.531976580619812,0.265988290309906
Liquor stores,Malt beverages,0.0,0.4965718984603882,0.2482859492301941
Liquor stores,"Wines, brandy, and brandy spirits",0.0,0.46326005458831787,0.23163002729415894
Liquor stores,Malt,0.0,0.43917304277420044,0.21958652138710022
Liquor stores,Tobacco,0.0,0.4190317690372467,0.20951588451862335
Livestock,Livestock,1.0,1.0,1.0
Livestock,Veterinary services for livestock,0.77449715,0.7133589386940002,0.7439280450344086
Livestock,"General livestock, nec",0.7804359,0.6929141879081726,0.7366750538349152
Livestock,"Livestock services, exc. veterinary",0.77449715,0.6847444176673889,0.7296207845211029
Livestock,Beef cattle feedlots,0.47775066,0.5414451360702515,0.509597897529602
Livestock,Farm supplies,0.34717873,0.5533193349838257,0.4502490311861038
Livestock,Animal specialty services,0.30751446,0.5511821508407593,0.42934830486774445
Livestock,"Animal specialties, nec",0.30751446,0.5511821508407593,0.42934830486774445
Livestock,Farm machinery and equipment,0.27443883,0.536429762840271,0.4054342955350876
Livestock,Horses and other equines,0.18436606,0.5359145998954773,0.3601403310894966
Livestock,Sheep and goats,0.48196906,0.0,0.24098452925682068
Livestock,"Beef cattle, except feedlots",0.45685267,0.0,0.22842633724212646
Livestock,Dairy farms,0.43682367,0.0,0.21841183304786682
Livestock,Poultry and poultry products,0.40500486,0.0,0.20250242948532104
Livestock,Hogs,0.36476555,0.0,0.18238277733325958
Livestock,Dairy products stores,0.34575158,0.0,0.1728757917881012
Livestock,"Agricultural chemicals, nec",0.31667346,0.0,0.15833672881126404
Livestock,"General farms, primarily animal",0.2929798,0.0,0.14648990333080292
Livestock,"Poultry and eggs, nec",0.2790245,0.0,0.13951225578784943
Livestock,Poultry hatcheries,0.26900798,0.0,0.13450399041175842
Livestock,Farm management services,0.24549244,0.0,0.12274622172117233
Livestock,Regulation of agricultural marketing,0.2392779,0.0,0.11963894963264465
Livestock,"Veterinary services, specialties",0.23851271,0.0,0.11925635486841202
Livestock,Farm and garden machinery,0.20878646,0.0,0.10439322888851166
Livestock,Fur-bearing animals and rabbits,0.20490922,0.0,0.10245461016893387
Livestock,Poultry slaughtering and processing,0.19964087,0.0,0.09982043504714966
Livestock,"Dairy products, exc. dried or canned",0.19191502,0.0,0.09595751017332077
Livestock,Animal aquaculture,0.18716976,0.0,0.09358488023281097
Livestock,Farm labor contractors,0.17467178,0.0,0.08733589202165604
Livestock,Farm product warehousing and storage,0.16310547,0.0,0.08155273646116257
Livestock,"General farms, primarily crop",0.14281356,0.0,0.0714067816734314
Livestock,"Broiler, fryer, and roaster chickens",0.13798773,0.0,0.06899386644363403
Livestock,Animal and marine fats and oils,0.13100529,0.0,0.06550264358520508
"Livestock services, exc. veterinary","Livestock services, exc. veterinary",1.0,1.0,1.0
"Livestock services, exc. veterinary",Veterinary services for livestock,1.0,0.942565381526947,0.9712826907634735
"Livestock services, exc. veterinary","Veterinary services, specialties",0.79904824,0.790509819984436,0.7947790324687958
"Livestock services, exc. veterinary",Livestock,0.77449715,0.6847444176673889,0.7296207845211029
"Livestock services, exc. veterinary","General livestock, nec",0.6044454,0.5362159609794617,0.5703306794166565
"Livestock services, exc. veterinary",Beef cattle feedlots,0.2957924,0.48046067357063293,0.38812653720378876
"Livestock services, exc. veterinary",Animal aquaculture,0.22981556,0.46247929334640503,0.34614742547273636
"Livestock services, exc. veterinary",Poultry slaughtering and processing,0.12360475,0.48299598693847656,0.3033003695309162
"Livestock services, exc. veterinary",Fur-bearing animals and rabbits,0.12686658,0.46292802691459656,0.29489730298519135
"Livestock services, exc. veterinary",Horses and other equines,0.11414759,0.4699033796787262,0.29202548414468765
"Livestock services, exc. veterinary",Animal specialty services,0.37758026,0.0,0.18879012763500214
"Livestock services, exc. veterinary","Animal specialties, nec",0.37758026,0.0,0.18879012763500214
"Livestock services, exc. veterinary",Sheep and goats,0.2984042,0.0,0.14920209348201752
"Livestock services, exc. veterinary","Beef cattle, except feedlots",0.28285372,0.0,0.14142686128616333
"Livestock services, exc. veterinary","General farms, primarily animal",0.27193218,0.0,0.13596609234809875
"Livestock services, exc. veterinary",Dairy farms,0.27045304,0.0,0.1352265179157257
"Livestock services, exc. veterinary",Poultry and poultry products,0.2507529,0.0,0.12537644803524017
"Livestock services, exc. veterinary",Hogs,0.22583933,0.0,0.11291966587305069
"Livestock services, exc. veterinary",Farm supplies,0.2149507,0.0,0.10747534781694412
"Livestock services, exc. veterinary",Dairy products stores,0.2140671,0.0,0.10703355073928833
"Livestock services, exc. veterinary","Agricultural chemicals, nec",0.1960638,0.0,0.0980319008231163
"Livestock services, exc. veterinary","Poultry and eggs, nec",0.17275399,0.0,0.08637699484825134
"Livestock services, exc. veterinary",Farm machinery and equipment,0.16991483,0.0,0.08495741337537766
"Livestock services, exc. veterinary",Poultry hatcheries,0.1665524,0.0,0.08327619731426239
"Livestock services, exc. veterinary",Animal and marine fats and oils,0.16085427,0.0,0.0804271325469017
"Livestock services, exc. veterinary",Farm management services,0.15199311,0.0,0.07599655538797379
"Livestock services, exc. veterinary",Medical equipment rental,0.14866686,0.0,0.07433342933654785
"Livestock services, exc. veterinary",Regulation of agricultural marketing,0.14814547,0.0,0.07407273352146149
"Livestock services, exc. veterinary",Medical laboratories,0.13702476,0.0,0.06851238012313843
"Livestock services, exc. veterinary",Farm and garden machinery,0.12926713,0.0,0.0646335631608963
"Livestock services, exc. veterinary","Dairy products, exc. dried or canned",0.11882142,0.0,0.059410709887742996
"Livestock services, exc. veterinary",Medical and hospital equipment,0.11274331,0.0,0.05637165531516075
"Livestock services, exc. veterinary",Farm labor contractors,0.108145505,0.0,0.054072752594947815
"Livestock services, exc. veterinary",Hospital and medical service plans,0.10190954,0.0,0.05095477029681206
"Livestock services, exc. veterinary",Farm product warehousing and storage,0.1009844,0.0,0.05049220100045204
"Livestock services, exc. veterinary",Surgical and medical instruments,0.10033184,0.0,0.050165921449661255
"Livestock services, exc. veterinary",Offices & clinics of medical doctors,0.09325314,0.0,0.04662657156586647
"Livestock services, exc. veterinary","General farms, primarily crop",0.08842096,0.0,0.04421047866344452
"Livestock services, exc. veterinary","Broiler, fryer, and roaster chickens",0.08543312,0.0,0.042716559022665024
"Livestock services, exc. veterinary",General medical & surgical hospitals,0.08444331,0.0,0.04222165420651436
"Livestock services, exc. veterinary",Botanical and zoological gardens,0.08112325,0.0,0.04056162387132645
Loan brokers,Loan brokers,1.0,1.0,1.0
Loan brokers,Security brokers and dealers,0.43589884,0.61378014087677,0.5248394906520844
Loan brokers,"Insurance agents, brokers, & service",0.38740918,0.510532796382904,0.4489709883928299
Loan brokers,"Commodity contracts brokers, dealers",0.34485495,0.49945464730262756,0.4221547991037369
Loan brokers,Mortgage bankers and correspondents,0.27548188,0.5093528032302856,0.3924173414707184
Loan brokers,Boat dealers,0.088582546,0.4764941334724426,0.2825383394956589
Loan brokers,National commercial banks,0.0,0.49866414070129395,0.24933207035064697
Loan brokers,"Commercial banks, nec",0.0,0.49866414070129395,0.24933207035064697
Loan brokers,"Investors, nec",0.0,0.46047306060791016,0.23023653030395508
Loan brokers,Bank holding companies,0.0,0.45579659938812256,0.22789829969406128
Loan brokers,Credit reporting services,0.15065219,0.0,0.0753260925412178
Loan brokers,Misc. business credit institutions,0.13624671,0.0,0.06812335550785065
Loan brokers,Personal credit institutions,0.13330469,0.0,0.0666523426771164
Loan brokers,Federal credit unions,0.12537287,0.0,0.06268643587827682
Loan brokers,Short-term business credit,0.12167193,0.0,0.06083596497774124
Loan brokers,Federal & fed.-sponsored credit,0.11956291,0.0,0.059781454503536224
Loan brokers,Real estate agents and managers,0.118901566,0.0,0.05945078283548355
Loan brokers,State credit unions,0.11870693,0.0,0.05935346335172653
Loan brokers,"Automotive dealers, nec",0.10340761,0.0,0.0517038032412529
Loan brokers,"Fuel dealers, nec",0.088582546,0.0,0.04429127275943756
Loan brokers,Oil royalty traders,0.08689265,0.0,0.04344632476568222
Loan brokers,Motorcycle dealers,0.08231298,0.0,0.04115648940205574
Loan brokers,Used car dealers,0.07727903,0.0,0.03863951563835144
Loan brokers,Fuel oil dealers,0.07524066,0.0,0.03762032836675644
Loan brokers,Recreational vehicle dealers,0.07476925,0.0,0.037384625524282455
Loan brokers,Mobile home dealers,0.07367562,0.0,0.03683780878782272
Loan brokers,Surface active agents,0.07011177,0.0,0.03505588322877884
Loan brokers,News dealers and newsstands,0.0654832,0.0,0.03274159878492355
Loan brokers,New and used car dealers,0.062861905,0.0,0.03143095225095749
Loan brokers,Liquefied petroleum gas dealers,0.05977121,0.0,0.029885604977607727
Loan brokers,Garment pressing & cleaners' agents,0.05783277,0.0,0.028916385024785995
Loan brokers,"Sports clubs, managers, & promoters",0.052577797,0.0,0.026288898661732674
Local and suburban transit,Local and suburban transit,1.0,1.0,1.0
Local and suburban transit,"Local passenger transportation, nec",0.43425155,0.6662309169769287,0.550241231918335
Local and suburban transit,"Trucking, except local",0.26624066,0.5035817623138428,0.3849112093448639
Local and suburban transit,Local trucking with storage,0.253778,0.489622563123703,0.3717002868652344
Local and suburban transit,Local bus charter service,0.21473141,0.4916318655014038,0.3531816378235817
Local and suburban transit,"Local trucking, without storage",0.2001105,0.48157811164855957,0.3408443033695221
Local and suburban transit,"Bus charter service, except local",0.2004651,0.4674634039402008,0.3339642509818077
Local and suburban transit,Intercity & rural bus transportation,0.17495185,0.47277629375457764,0.32386407256126404
Local and suburban transit,"Passenger transport arrangement, nec",0.13809688,0.40857449173927307,0.27333568781614304
Local and suburban transit,School buses,0.0,0.41810765862464905,0.20905382931232452
Local and suburban transit,"Transportation equipment, nec",0.31542525,0.0,0.15771262347698212
Local and suburban transit,"Transportation services, nec",0.31542525,0.0,0.15771262347698212
Local and suburban transit,Transportation equipment & supplies,0.31542525,0.0,0.15771262347698212
Local and suburban transit,"Water transportation services, nec",0.20989211,0.0,0.10494605451822281
Local and suburban transit,"Water passenger transportation, nec",0.16633257,0.0,0.08316628634929657
Local and suburban transit,"Regulation, admin. of transportation",0.15980735,0.0,0.07990367710590363
Local and suburban transit,"Water transportation of freight, nec",0.15116705,0.0,0.07558352500200272
Local and suburban transit,"Air transportation, scheduled",0.14554845,0.0,0.07277422398328781
Local and suburban transit,"Air transportation, nonscheduled",0.14554845,0.0,0.07277422398328781
Local and suburban transit,Freight transportation arrangement,0.140098,0.0,0.07004900276660919
Local and suburban transit,Urban and community development,0.13993037,0.0,0.0699651837348938
Local and suburban transit,Tires and inner tubes,0.07169197,0.0,0.035845983773469925
Local and suburban transit,Civic and social associations,0.06745479,0.0,0.03372739627957344
Local and suburban transit,State commercial banks,0.056828488,0.0,0.028414243832230568
Local and suburban transit,State credit unions,0.045983605,0.0,0.022991802543401718
Local bus charter service,Local bus charter service,1.0,1.0,1.0
Local bus charter service,"Bus charter service, except local",0.9335621,0.8529685735702515,0.8932653367519379
Local bus charter service,Bus terminal and service facilities,0.4944643,0.5051668882369995,0.49981559813022614
Local bus charter service,"Local passenger transportation, nec",0.28046083,0.4797263443470001,0.380093589425087
Local bus charter service,Intercity & rural bus transportation,0.26182607,0.4764672815799713,0.3691466748714447
Local bus charter service,Local and suburban transit,0.21473141,0.4916318655014038,0.3531816378235817
Local bus charter service,School buses,0.23462634,0.4439634382724762,0.3392948880791664
Local bus charter service,"Truck rental and leasing, no drivers",0.067471825,0.3432620167732239,0.20536692067980766
Local bus charter service,Truck and bus bodies,0.3942744,0.0,0.19713720679283142
Local bus charter service,"Air transportation, scheduled",0.0,0.3797178566455841,0.18985892832279205
Local bus charter service,Passenger car rental,0.0,0.3780527710914612,0.1890263855457306
Local bus charter service,"Trucking, except local",0.27870393,0.0,0.1393519639968872
Local bus charter service,Local trucking with storage,0.2656579,0.0,0.132828950881958
Local bus charter service,Service establishment equipment,0.2144795,0.0,0.1072397530078888
Local bus charter service,"Local trucking, without storage",0.20947808,0.0,0.10473904013633728
Local bus charter service,Refrigeration service and repair,0.2087318,0.0,0.10436590015888214
Local bus charter service,Metals service centers and offices,0.20479773,0.0,0.10239886492490768
Local bus charter service,"Service industry machinery, nec",0.20445432,0.0,0.10222715884447098
Local bus charter service,Industrial & personal service paper,0.19176845,0.0,0.09588422626256943
Local bus charter service,Gasoline service stations,0.17736015,0.0,0.08868007361888885
Local bus charter service,Hospital and medical service plans,0.17447942,0.0,0.08723971247673035
Local bus charter service,U.S. Postal Service,0.16337062,0.0,0.08168531209230423
Local bus charter service,Towing and tugboat service,0.16337062,0.0,0.08168531209230423
Local bus charter service,Funeral service and crematories,0.16337062,0.0,0.08168531209230423
Local bus charter service,"Insurance agents, brokers, & service",0.16104807,0.0,0.0805240347981453
Local bus charter service,Taxicabs,0.0998847,0.0,0.04994234815239906
Local bus charter service,Truck trailers,0.09676738,0.0,0.0483836904168129
Local bus charter service,Civic and social associations,0.07061249,0.0,0.03530624508857727
Local bus charter service,"Deep sea passenger trans., ex. ferry",0.06841886,0.0,0.03420943021774292
Local bus charter service,State commercial banks,0.059488744,0.0,0.02974437177181244
Local bus charter service,Urban and community development,0.05342523,0.0,0.02671261504292488
Local bus charter service,State credit unions,0.04813619,0.0,0.024068094789981842
"Local passenger transportation, nec","Local passenger transportation, nec",1.0,1.0,1.0
"Local passenger transportation, nec","Water passenger transportation, nec",0.6500709,0.6719750761985779,0.6610229909420013
"Local passenger transportation, nec","Passenger transport arrangement, nec",0.47163776,0.694307804107666,0.5829727798700333
"Local passenger transportation, nec",Local and suburban transit,0.43425155,0.6662309169769287,0.550241231918335
"Local passenger transportation, nec","Transportation services, nec",0.527328,0.5342773795127869,0.5308026969432831
"Local passenger transportation, nec","Transportation equipment, nec",0.527328,0.5342773795127869,0.5308026969432831
"Local passenger transportation, nec",Transportation equipment & supplies,0.527328,0.5342773795127869,0.5308026969432831
"Local passenger transportation, nec",Passenger car rental,0.4105882,0.5905637741088867,0.500575989484787
"Local passenger transportation, nec","Air transportation, nonscheduled",0.24332795,0.5291585326194763,0.3862432390451431
"Local passenger transportation, nec",Intercity & rural bus transportation,0.23800951,0.49053990840911865,0.3642747104167938
"Local passenger transportation, nec","Trucking, except local",0.43111557,0.0,0.2155577838420868
"Local passenger transportation, nec",Local trucking with storage,0.41093516,0.0,0.2054675817489624
"Local passenger transportation, nec",Passenger car leasing,0.39214012,0.0,0.19607006013393402
"Local passenger transportation, nec","Water transportation services, nec",0.3508977,0.0,0.17544884979724884
"Local passenger transportation, nec","Water transportation of freight, nec",0.3362149,0.0,0.16810745000839233
"Local passenger transportation, nec","Local trucking, without storage",0.32403296,0.0,0.16201648116111755
"Local passenger transportation, nec",Freight transportation arrangement,0.31159595,0.0,0.15579797327518463
"Local passenger transportation, nec",Local bus charter service,0.28046083,0.0,0.14023041725158691
"Local passenger transportation, nec","Regulation, admin. of transportation",0.267166,0.0,0.13358299434185028
"Local passenger transportation, nec","Bus charter service, except local",0.2618276,0.0,0.13091379404067993
"Local passenger transportation, nec","Air transportation, scheduled",0.24332795,0.0,0.12166397273540497
"Local passenger transportation, nec","Deep sea passenger trans., ex. ferry",0.21058974,0.0,0.10529486835002899
"Local passenger transportation, nec","Space vehicle equipment, nec",0.11048312,0.0,0.05524155870079994
"Local passenger transportation, nec",Marine cargo handling,0.101798624,0.0,0.050899311900138855
"Local passenger transportation, nec",Recreational vehicle dealers,0.094124906,0.0,0.047062452882528305
"Local passenger transportation, nec",Civic and social associations,0.08810274,0.0,0.04405137151479721
"Local passenger transportation, nec",Trucking terminal facilities,0.087819494,0.0,0.043909747153520584
"Local passenger transportation, nec","Motor vehicle parts, used",0.081761494,0.0,0.04088074713945389
"Local passenger transportation, nec",Motor vehicle parts and accessories,0.081761494,0.0,0.04088074713945389
"Local passenger transportation, nec",Used car dealers,0.07936837,0.0,0.03968418389558792
"Local passenger transportation, nec",Motor vehicle supplies and new parts,0.07881992,0.0,0.03940996155142784
"Local passenger transportation, nec",State commercial banks,0.07422372,0.0,0.037111859768629074
"Local passenger transportation, nec",Urban and community development,0.06665831,0.0,0.033329155296087265
"Local passenger transportation, nec",New and used car dealers,0.06456145,0.0,0.03228072449564934
"Local passenger transportation, nec",Motor vehicles and car bodies,0.064242005,0.0,0.03212100267410278
"Local passenger transportation, nec",Detective & armored car services,0.06255375,0.0,0.031276874244213104
"Local passenger transportation, nec",Freight trans. on the Great Lakes,0.062105678,0.0,0.031052839010953903
"Local passenger transportation, nec",Deep sea foreign trans. of freight,0.06096426,0.0,0.030482130125164986
"Local passenger transportation, nec",State credit unions,0.06005921,0.0,0.030029604211449623
"Local passenger transportation, nec",Deep sea domestic trans. of freight,0.05846353,0.0,0.029231764376163483
Local trucking with storage,Local trucking with storage,1.0,1.0,1.0
Local trucking with storage,"Local trucking, without storage",0.7885257,0.8732103109359741,0.8308680057525635
Local trucking with storage,"Trucking, except local",0.7372047,0.6777220368385315,0.7074633538722992
Local trucking with storage,"Special warehousing and storage, nec",0.35894427,0.6227703094482422,0.4908572882413864
Local trucking with storage,Trucking terminal facilities,0.42954332,0.5078712701797485,0.46870729327201843
Local trucking with storage,General warehousing and storage,0.30737686,0.6294182538986206,0.4683975577354431
Local trucking with storage,Refrigerated warehousing and storage,0.26132208,0.5504147410392761,0.40586841106414795
